ID,Suburb,WaterView,FloodingZone,LogDistance,LogLand,LogFloor,LogValue2022,,,Leg.Desc,Full Address,Lat,Long,Distance to Coast,Land Area,Floor Area,Value 2022,,,,,
615,North New Brighton,0,0,6.499019829,6.408528791,4.709530201,13.4600336,,,Lot 15 DP 25163,136 PACIFIC RD,-43.4913457,172.7178959,664.49,607,111,"$700,839.09",,,,,
616,North New Brighton,0,0,6.471650535,6.416732283,4.86753445,13.53730397,,,Lot 15 DP 26186,115 EFFINGHAM ST,-43.4884863,172.7170825,646.55,612,130,"$757,140.39",,,,,
617,North New Brighton,0,0,6.234587181,6.408528791,4.700480366,13.22152877,,,Lot 15 DP 26939,26 MONOWAI CR,-43.4881784,172.7187441,510.09,607,110,"$552,124.46",,,,,
618,North New Brighton,0,0,6.617189051,6.432940093,4.787491743,13.43285612,,,Lot 15 DP 27809,33 ROYALIST AV,-43.4888239,172.7159189,747.84,622,120,"$682,048.55",,,,,
619,New Brighton,0,0,7.21989823,6.352629396,5.105945474,13.81400283,,,Lot 15 DP 28075,18 THURSO PL,-43.4995853,172.7119641,1366.35,574,165,"$998,493.41",,,,,
620,North New Brighton,0,0,6.718831979,6.43775165,4.718498871,13.13050244,,,Lot 15 DP 28828,86 PEGASUS AV,-43.4911196,172.7155559,827.85,625,112,"$504,086.14",,,,,
621,New Brighton,0,1,5.927725706,5.869296913,4.406719247,12.95984445,,,Lot 15 DP 3064,37 KIBBLEWHITE ST,-43.5211254,172.7282822,375.3,354,82,"$425,000.00",,,,,
622,North New Brighton,0,0,5.289327075,6.226536669,4.317488114,13.3168224,,,Lot 15 DP 3541,41 TONKS ST,-43.4950604,172.7250035,198.21,506,75,"$607,326.85",,,,,
623,South New Brighton,0,0,5.195121174,6.941190055,4.86753445,13.39999511,,,Lot 15 DP 36514,29 SEAFIELD PL,-43.5248965,172.7297699,180.39,1034,130,"$660,000.00",,,,,
624,New Brighton,0,0,6.829555871,6.587550015,5.293304825,13.64787848,,,Lot 15 DP 3764,192 KEYES RD,-43.499379,172.7173395,924.78,726,199,"$845,664.91",,,,,
625,New Brighton,0,0,7.271557762,6.295266001,5.153291594,13.70009337,,,Lot 15 DP 39081,14 CAITHNESS ST,-43.502093,172.7120667,1438.79,542,173,"$890,994.35",,,,,
626,New Brighton,0,0,6.958391357,6.91968385,5.262690189,13.42093536,,,Lot 15 DP 4768,28 BAKER ST,-43.4988216,172.7157984,1051.94,1012,193,"$673,966.28",,,,,
627,North New Brighton,0,0,4.521027418,6.226536669,5.438079309,13.60173054,,,Lot 15 DP 4906,10 MARINE PD,-43.4872036,172.7235747,91.93,506,230,"$807,526.01",,,,,
628,South New Brighton,0,0,5.127647662,6.274762021,4.86753445,13.44408054,,,Lot 15 DP 5129,390 MARINE PD,-43.5238855,172.7365591,168.62,531,130,"$689,747.27",,,,,
629,South New Brighton,0,0,5.353231597,6.519147288,4.86753445,13.50111469,,,Lot 15 DP 5340,12 HALSEY ST,-43.5332353,172.7399588,211.29,678,130,"$730,229.90",,,,,
630,Southshore,0,0,4.7285376,7.590852124,5.789960171,13.38969066,,,Lot 15 DP 6001,187 C ROCKING HORSE RD,-43.5543939,172.7513729,113.13,1980,327,"$653,233.98",,,,,
631,South New Brighton,0,0,5.606500352,6.226536669,4.795790546,13.34819715,,,Lot 15 DP 6593,193 PINE AV,-43.5269068,172.736333,272.19,506,121,"$626,683.65",,,,,
632,Waimairi Beach,0,0,5.939723784,6.712956201,5.347107531,13.84343633,,,Lot 15 DP 65935,16 ORLANDO CR,-43.4826677,172.7186468,379.83,823,210,"$1,028,319.35",,,,,
633,South New Brighton,0,0,5.738151695,6.562444094,4.49980967,13.5024432,,,Lot 15 DP 6797,260 PINE AV,-43.5301899,172.7372824,310.49,708,90,"$731,200.66",,,,,
634,South New Brighton,1,0,5.10491464,6.416732283,5.192956851,13.89691992,,,Lot 15 DP 6806,527 MARINE PD,-43.5367017,172.7420895,164.83,612,180,"$1,084,814.88",,,,,
635,North New Brighton,0,0,6.593825051,6.538139824,5.192956851,13.55229412,,,Lot 15 DP 68855,33 SURFERS PL,-43.4936524,172.718052,730.57,691,180,"$768,575.53",,,,,
636,New Brighton,0,0,6.986159722,6.472346295,4.418840608,13.20854107,,,Lot 15 DP 7105,83 BAKER ST,-43.50143845,172.7161514,1081.56,647,83,"$545,000.00",,,,,
637,Waimairi Beach,0,0,5.461753375,6.695798917,5.247024072,13.9988499,,,Lot 15 DP 72426,3 COCKLE LA,-43.4831897,172.720675,235.51,809,190,"$1,201,221.96",,,,,
638,New Brighton,0,0,7.460611127,6.682108597,5.267858159,13.63152681,,,Lot 15 DP 73813,72 BLUE GUM PL,-43.4957976,172.7057642,1738.21,798,194,"$831,949.33",,,,,
639,North New Brighton,0,0,6.231327546,6.109247583,5.030437921,13.53417412,,,Lot 15 DP 82348,2 SANDHOLM CL,-43.4861317,172.7180419,508.43,450,153,"$754,774.36",,,,,
640,North New Brighton,0,0,6.149600134,6.461468176,4.553876892,13.17385895,,,Lot 15 DP 8848,68 FLEMING ST,-43.4928832,172.7209023,468.53,640,95,"$526,422.26",,,,,
641,Waimairi Beach,0,0,5.53757046,6.745236349,5.416100402,14.10159962,,,Lot 150 DP 79121,71 ASTON DR,-43.4801781,172.7195779,254.06,850,225,"$1,331,211.01",,,,,
642,Waimairi Beach,0,0,5.491372776,6.400257445,5.093750201,13.94025615,,,Lot 151 DP 79121,73 ASTON DR,-43.4799954,172.719673,242.59,602,163,"$1,132,860.20",,,,,
643,Waimairi Beach,0,0,5.503215478,6.579251212,5.828945618,14.29263464,,,Lot 154 DP 325431,81 ASTON DR,-43.4791706,172.7196739,245.48,720,340,"$1,611,433.38",,,,,
644,Waimairi Beach,0,0,5.606390129,6.555356892,5.686975356,14.25943404,,,Lot 155 DP 325431,83 ASTON DR,-43.4791528,172.7193418,272.16,703,295,"$1,558,811.20",,,,,
645,Waimairi Beach,0,0,5.709930205,6.786716951,5.659482216,14.18779046,,,Lot 157 DP 325431,87 ASTON DR,-43.4791053,172.7189806,301.85,886,287,"$1,451,039.08",,,,,
646,Waimairi Beach,0,0,5.646788753,6.523562306,5.517452896,13.19420713,,,Lot 158 DP 325431,89 ASTON DR,-43.4789998,172.7192492,283.38,681,249,"$537,243.72",,,,,
647,Southshore,0,1,5.167183099,6.472346295,5.438079309,14.05449993,,,Lot 16 DP 16276,11 TERN ST,-43.5515085,172.7489691,175.42,647,230,"$1,269,965.04",,,,,
648,North New Brighton,0,0,6.010090011,6.711740395,4.430816799,12.74111271,,,Lot 16 DP 17168,55 BRITANNIA ST,-43.4888654,172.7203602,407.52,822,84,"$341,503.33",,,,,
649,South New Brighton,0,1,4.974455287,6.408528791,5.247024072,13.49670759,,,Lot 16 DP 20237,26 MALTA CR,-43.5373215,172.7399722,144.67,607,190,"$727,018.78",,,,,
650,North New Brighton,0,0,6.841038387,6.621405652,4.890349128,11.15407784,,,Lot 16 DP 21247,32 LEVERETT PL,-43.4943736,172.7156922,935.46,751,133,"$69,848.08",,,,,
651,North New Brighton,0,0,6.475971863,6.408528791,5.356586275,14.12693747,,,Lot 16 DP 25163,134 PACIFIC RD,-43.4912759,172.7180571,649.35,607,212,"$1,365,371.99",,,,,
652,North New Brighton,0,0,6.466035854,6.408528791,4.86753445,13.33872002,,,Lot 16 DP 26186,117 EFFINGHAM ST,-43.4883582,172.7170572,642.93,607,130,"$620,772.55",,,,,
653,North New Brighton,0,0,6.241853547,6.408528791,4.700480366,13.34564492,,,Lot 16 DP 26939,24 MONOWAI CR,-43.4883176,172.718789,513.81,607,110,"$625,086.25",,,,,
654,North New Brighton,0,0,5.442201237,6.37502482,4.820281566,13.47352509,,,Lot 16 DP 29518,17 EROS PL,-43.4885751,172.7222972,230.95,587,124,"$710,358.53",,,,,
655,North New Brighton,0,0,6.808034386,6.333279628,4.624972813,13.45451023,,,Lot 16 DP 36288,15 INVERELL PL,-43.4892525,172.714058,905.09,563,102,"$696,978.77",,,,,
656,South New Brighton,0,0,5.123309003,6.877296071,4.8978398,13.37855478,,,Lot 16 DP 36514,27 SEAFIELD PL,-43.5250514,172.7299315,167.89,970,134,"$646,000.00",,,,,
657,North New Brighton,0,0,6.83644186,6.226536669,4.454347296,13.66145734,,,Lot 16 DP 3877,167 BEACH RD,-43.4865388,172.7129968,931.17,506,86,"$857,226.40",,,,,
658,North New Brighton,0,0,7.067226068,6.357842267,4.836281907,13.32425906,,,Lot 16 DP 4701,20 PINEWOOD AV,-43.4874972,172.710312,1172.89,577,126,"$611,860.17",,,,,
659,North New Brighton,0,0,6.078009149,6.253828812,5.023880521,13.44529132,,,Lot 16 DP 6059,64 EFFINGHAM ST,-43.4917981,172.720805,436.16,520,152,"$690,582.91",,,,,
660,North New Brighton,0,0,6.508962859,6.480044562,5.33753808,13.93044728,,,Lot 16 DP 66125,9 MANLY PL,-43.4943158,172.7187326,671.13,652,208,"$1,121,802.45",,,,,
661,North New Brighton,0,0,6.616199045,6.612041035,5.220355825,13.11418443,,,Lot 16 DP 68855,35 SURFERS PL,-43.4936661,172.7178233,747.1,744,185,"$495,927.20",,,,,
662,Waimairi Beach,0,0,5.342286404,6.652863029,5.135798437,13.85997534,,,Lot 16 DP 72426,5 COCKLE LA,-43.4831185,172.7209915,208.99,775,170,"$1,045,468.16",,,,,
663,South New Brighton,0,0,6.174702351,6.90475077,4.86753445,13.8100612,,,Lot 16 DP 7603,269 ESTUARY RD,-43.5313341,172.7364689,480.44,997,130,"$994,565.46",,,,,
664,North New Brighton,0,0,7.28170908,6.182084907,5.056245805,13.5870166,,,Lot 16 DP 82348,50 BEACH RD,-43.4865018,172.7063014,1453.47,484,157,"$795,731.11",,,,,
666,Waimairi Beach,0,0,5.818687298,6.767343125,5.659482216,14.12283898,,,Lot 162 DP 325431,97 ASTON DR,-43.478723,172.7188832,336.53,869,287,"$1,359,787.48",,,,,
667,Waimairi Beach,0,0,5.746299033,6.434546519,5.472270674,14.2745788,,,Lot 164 DP 325431,101 ASTON DR,-43.4785536,172.7190588,313.03,623,238,"$1,582,598.69",,,,,
668,Waimairi Beach,0,0,5.647353207,6.551080335,5.541263545,13.88783122,,,Lot 165 DP 325431,103 ASTON DR,-43.4784402,172.7194381,283.54,700,255,"$1,075,000.00",,,,,
669,Waimairi Beach,0,0,5.571887837,6.458338283,5.370638028,13.94773186,,,Lot 167 DP 325431,107 ASTON DR,-43.4780792,172.7192767,262.93,638,215,"$1,141,360.88",,,,,
670,Southshore,0,1,4.387635873,6.456769656,5.33753808,13.1343903,,,Lot 17 DP 16205,44 ROCKING HORSE RD,-43.5418126,172.7436533,80.45,637,208,"$506,049.77",,,,,
671,New Brighton,0,0,7.306464283,6.481577129,4.718498871,12.7955027,,,Lot 17 DP 18157,74 WILLRYAN AV,-43.4964858,172.7094633,1489.9,653,112,"$360,592.11",,,,,
672,South New Brighton,0,1,5.499460678,6.408528791,4.727387819,13.56449687,,,Lot 17 DP 18186,406 PINE AV,-43.5366549,172.7407886,244.56,607,113,"$778,011.72",,,,,
673,Southshore,0,1,5.430178615,6.472346295,5.298317367,13.32505062,,,Lot 17 DP 19582,195 ROCKING HORSE RD,-43.5552097,172.7499552,228.19,647,200,"$612,344.69",,,,,
674,North New Brighton,0,0,6.836065918,6.674561392,4.709530201,13.54219959,,,Lot 17 DP 21247,34 LEVERETT PL,-43.4942274,172.7156444,930.82,792,111,"$760,856.15",,,,,
675,South New Brighton,0,0,5.636858889,6.448889394,4.700480366,13.39770625,,,Lot 17 DP 22236,6 CROMER PL,-43.5242452,172.7307617,280.58,632,110,"$658,491.08",,,,,
676,North New Brighton,0,0,7.28170908,6.408528791,4.700480366,13.43285612,,,Lot 17 DP 24374,85 BEACH RD,-43.4865018,172.7063014,1453.47,607,110,"$682,048.55",,,,,
677,North New Brighton,0,0,6.452112044,6.408528791,4.65396035,13.36922346,,,Lot 17 DP 25163,132 PACIFIC RD,-43.4911974,172.7182143,634.04,607,105,"$640,000.00",,,,,
678,North New Brighton,0,0,6.459716643,6.416732283,4.634728988,13.48888176,,,Lot 17 DP 26186,119 EFFINGHAM ST,-43.4882249,172.7170387,638.88,612,103,"$721,351.46",,,,,
679,North New Brighton,0,0,5.383623123,6.33150185,4.644390899,13.39644682,,,Lot 17 DP 29518,15 EROS PL,-43.488501,172.722451,217.81,562,104,"$657,662.28",,,,,
680,North New Brighton,0,0,6.810528263,6.336825731,4.605170186,13.26443698,,,Lot 17 DP 36288,17 INVERELL PL,-43.4893704,172.7140952,907.35,565,100,"$576,330.74",,,,,
681,North New Brighton,0,0,6.825297157,6.226536669,4.727387819,13.2738989,,,Lot 17 DP 3877,165 BEACH RD,-43.486534,172.7131334,920.85,506,113,"$581,809.82",,,,,
682,Southshore,0,0,5.18228904,6.775366091,5.18178355,13.76632031,,,Lot 17 DP 43026,8 STILT LA,-43.5570505,172.7484295,178.09,876,178,"$952,000.00",,,,,
683,North New Brighton,0,0,7.089910155,6.280395839,4.709530201,12.63876073,,,Lot 17 DP 4590,44 FLEMINGTON AV,-43.4890648,172.7102351,1199.8,534,111,"$308,279.07",,,,,
684,North New Brighton,0,0,7.069253187,6.357842267,4.736198448,13.41552599,,,Lot 17 DP 4701,18 PINEWOOD AV,-43.4874058,172.7102241,1175.27,577,114,"$670,330.39",,,,,
685,North New Brighton,0,0,6.9638142,8.269756948,4.060443011,12.88242631,,,Lot 17 DP 5675,79 MARRIOTTS RD,-43.4945961,172.7141357,1057.66,3904,58,"$393,338.68",,,,,
686,South New Brighton,0,0,5.59575173,6.226536669,5.105945474,13.88646914,,,Lot 17 DP 6593,189 PINE AV,-43.5266954,172.7362635,269.28,506,165,"$1,073,536.76",,,,,
687,Waimairi Beach,0,0,5.995332059,6.749931194,5.529429088,13.95222051,,,Lot 17 DP 65935,20 ORLANDO CR,-43.4825551,172.7186182,401.55,854,252,"$1,146,495.57",,,,,
688,North New Brighton,0,0,6.50332963,6.72982407,5.645446898,13.76394075,,,Lot 17 DP 66125,14 MANLY PL,-43.494193,172.7187104,667.36,837,283,"$949,737.35",,,,,
689,South New Brighton,0,0,5.739857219,6.562444094,4.709530201,13.35592805,,,Lot 17 DP 6797,274 PINE AV,-43.5304401,172.7373928,311.02,708,111,"$631,547.26",,,,,
690,Waimairi Beach,1,0,5.739246139,6.748759547,5.736572297,14.28363743,,,Lot 171 DP 325454,7 SANDALWOOD PL,-43.4782547,172.718699,310.83,853,310,"$1,597,000.00",,,,,
691,Waimairi Beach,0,0,5.769320496,6.712956201,5.552959585,13.13448789,,,Lot 172 DP 325454,9 SANDALWOOD PL,-43.478305,172.7186038,320.32,823,258,"$506,099.16",,,,,
692,Waimairi Beach,0,0,5.772188507,6.66057515,5.411646052,13.85001033,,,Lot 173 DP 325454,11 SANDALWOOD PL,-43.4780998,172.7183749,321.24,781,224,"$1,035,101.80",,,,,
693,Waimairi Beach,0,0,5.815502724,6.499787041,5.746203191,14.18579204,,,Lot 174 DP 325454,15 SANDALWOOD PL,-43.4780833,172.7181487,335.46,665,313,"$1,448,142.19",,,,,
694,Waimairi Beach,0,0,5.860016697,6.495265556,5.438079309,14.13988889,,,Lot 175 DP 325454,17 SANDALWOOD PL,-43.4780242,172.7178789,350.73,662,230,"$1,383,170.51",,,,,
695,Waimairi Beach,0,0,5.899075098,6.495265556,5.537334267,13.13448789,,,Lot 176 DP 325454,19 SANDALWOOD PL,-43.4779704,172.7176419,364.7,662,254,"$506,099.16",,,,,
696,Waimairi Beach,0,0,5.955215414,6.694562059,5.375278408,14.09478528,,,Lot 178 DP 325454,18 SANDALWOOD PL,-43.4778127,172.7172522,385.76,808,216,"$1,322,170.53",,,,,
697,Waimairi Beach,0,0,5.904680417,6.561030666,5.459585514,14.18847941,,,Lot 179 DP 325454,16 SANDALWOOD PL,-43.4777068,172.7174461,366.75,707,235,"$1,452,039.11",,,,,
698,Southshore,0,1,3.8019849,7.3524411,5.023880521,13.74452299,,,Lot 18 DP 16205,44 A ROCKING HORSE RD,-43.5419687,172.7432115,44.79,1560,152,"$931,473.47",,,,,
699,New Brighton,0,0,7.07697471,6.507277712,4.605170186,13.23870991,,,Lot 18 DP 17041,122 BAKER ST,-43.5031664,172.7154768,1184.38,670,100,"$561,692.55",,,,,
700,Southshore,0,1,4.911035929,6.464588304,4.644390899,12.73759419,,,Lot 18 DP 17976,155 ROCKING HORSE RD,-43.552035,172.74869,135.78,642,104,"$340,303.85",,,,,
701,Southshore,0,1,4.142975984,6.987490247,5.198497031,13.84577858,,,Lot 18 DP 19427,112 A ROCKING HORSE RD,-43.5482412,172.7460208,62.99,1083,181,"$1,030,730.75",,,,,
702,South New Brighton,0,1,5.089261615,6.408528791,5.036952602,13.6755868,,,Lot 18 DP 20237,22 MALTA CR,-43.5370622,172.7398419,162.27,607,154,"$869,424.52",,,,,
703,South New Brighton,0,0,5.674765526,6.408528791,4.700480366,13.36548064,,,Lot 18 DP 22236,4 CROMER PL,-43.5241289,172.7307049,291.42,607,110,"$637,609.08",,,,,
704,North New Brighton,0,0,6.450217626,6.421622268,4.700480366,13.35281341,,,Lot 18 DP 26186,121 EFFINGHAM ST,-43.4880832,172.7170466,632.84,615,110,"$629,583.28",,,,,
705,North New Brighton,0,0,6.217703303,6.408528791,4.700480366,13.11725721,,,Lot 18 DP 26939,20 MONOWAI CR,-43.4885929,172.7188815,501.55,607,110,"$497,453.42",,,,,
706,New Brighton,0,0,7.238216629,6.343880434,4.86753445,13.12400677,,,Lot 18 DP 28075,12 THURSO PL,-43.5000174,172.7119133,1391.61,569,130,"$500,822.37",,,,,
707,North New Brighton,0,0,6.88698098,6.745236349,4.48863637,13.27521018,,,Lot 18 DP 28338,31 WOODGROVE AV,-43.4907703,172.7137445,979.44,850,89,"$582,573.23",,,,,
708,New Brighton,0,0,7.095379419,6.559615237,4.605170186,13.22093699,,,Lot 18 DP 29296,36 PALMERS RD,-43.4974455,172.7131143,1206.38,706,100,"$551,797.82",,,,,
709,North New Brighton,0,0,5.447986591,6.37502482,4.787491743,13.57380769,,,Lot 18 DP 29518,11 EROS PL,-43.4884125,172.7226046,232.29,587,120,"$785,289.48",,,,,
710,New Brighton,0,0,7.265282859,6.216606101,4.394449155,13.20034826,,,Lot 18 DP 39081,8 CAITHNESS ST,-43.5024521,172.7124561,1429.79,501,81,"$540,553.16",,,,,
711,Southshore,0,0,5.258640549,6.572282543,4.912654886,13.93048263,,,Lot 18 DP 43026,16 PUKEKO PL,-43.5569464,172.7485726,192.22,715,136,"$1,121,842.11",,,,,
712,North New Brighton,0,0,7.105605637,6.280395839,4.430816799,13.08794282,,,Lot 18 DP 4590,42 FLEMINGTON AV,-43.488988,172.7101376,1218.78,534,84,"$483,082.55",,,,,
713,South New Brighton,1,0,5.225101304,6.274762021,5.023880521,14.02142532,,,Lot 18 DP 5129,392 MARINE PD,-43.5241661,172.7366646,185.88,531,152,"$1,228,648.48",,,,,
714,North New Brighton,0,0,6.964570301,6.49677499,4.532599493,13.34608471,,,Lot 18 DP 5675,75 MARRIOTTS RD,-43.4944605,172.7140285,1058.46,663,93,"$625,361.22",,,,,
715,New Brighton,0,0,6.646182701,6.226536669,5.129898715,13.7809438,,,Lot 18 DP 5941,45 GRANTLEY ST,-43.4981501,172.7193262,769.84,506,169,"$966,023.85",,,,,
716,South New Brighton,0,0,5.59656839,6.711740395,4.465908119,12.87390202,,,Lot 18 DP 6593,187 PINE AV,-43.5265806,172.7362143,269.5,822,87,"$390,000.00",,,,,
717,Waimairi Beach,0,0,6.079933195,6.593044534,5.402677382,13.43772911,,,Lot 18 DP 65935,22 ORLANDO CR,-43.4825914,172.718149,437,730,222,"$685,380.27",,,,,
718,Waimairi Beach,0,0,5.844558396,6.466144724,5.370638028,14.11903845,,,Lot 180 DP 325454,14 SANDALWOOD PL,-43.4777022,172.7177307,345.35,643,215,"$1,354,629.38",,,,,
719,Waimairi Beach,0,0,5.799304753,6.356107661,5.545177444,13.85952744,,,Lot 181 DP 325454,12 SANDALWOOD PL,-43.4778118,172.7180112,330.07,576,256,"$1,045,000.00",,,,,
720,Waimairi Beach,0,0,5.740724954,6.490723535,5.393627546,14.11081169,,,Lot 182 DP 325454,10 SANDALWOOD PL,-43.4775942,172.7181254,311.29,659,220,"$1,343,530.88",,,,,
721,Waimairi Beach,0,0,5.714425635,6.516193076,5.598421959,13.62808283,,,Lot 184 DP 325454,6 SANDALWOOD PL,-43.4778235,172.718398,303.21,676,270,"$829,089.04",,,,,
722,Waimairi Beach,0,0,5.634789603,6.541029999,5.451038454,14.2046962,,,Lot 185 DP 325454,2 SANDALWOOD PL,-43.4777417,172.7186647,280,693,233,"$1,475,778.49",,,,,
723,Waimairi Beach,0,0,5.522140687,6.23636959,5.572154032,13.92883924,,,Lot 187 DP 344337,113 ASTON DR,-43.4773108,172.7187804,250.17,511,263,"$1,120,000.00",,,,,
724,Waimairi Beach,0,0,5.532123866,6.616065185,5.796057751,14.29727502,,,Lot 188 DP 344337,115 ASTON DR,-43.4771434,172.7186639,252.68,747,329,"$1,618,928.42",,,,,
725,Waimairi Beach,0,0,5.550126117,6.230481448,5.278114659,13.8821643,,,Lot 189 DP 344337,117 ASTON DR,-43.476976,172.7185423,257.27,508,196,"$1,068,925.29",,,,,
726,New Brighton,0,0,7.082985082,6.507277712,4.615120517,13.51604886,,,Lot 19 DP 17041,124 BAKER ST,-43.5033193,172.7154767,1191.52,670,101,"$741,217.11",,,,,
727,South New Brighton,0,0,5.373378456,6.408528791,4.532599493,13.48458193,,,Lot 19 DP 18186,410 PINE AV,-43.5369428,172.7409259,215.59,607,93,"$718,256.43",,,,,
728,South New Brighton,0,1,5.163356381,6.408528791,5.087596335,13.37555235,,,Lot 19 DP 20237,20 MALTA CR,-43.5369296,172.7397663,174.75,607,162,"$644,063.34",,,,,
729,North New Brighton,0,0,7.28170908,6.408528791,4.86753445,13.69385573,,,Lot 19 DP 24374,81 BEACH RD,-43.4865018,172.7063014,1453.47,607,130,"$885,453.95",,,,,
730,North New Brighton,0,0,6.600237779,6.408528791,4.682131227,12.83525909,,,Lot 19 DP 27809,41 ROYALIST AV,-43.4883528,172.7158345,735.27,607,108,"$375,216.73",,,,,
731,North New Brighton,0,0,6.869949564,6.226536669,4.465908119,13.63445546,,,Lot 19 DP 28338,29 WOODGROVE AV,-43.4909125,172.71407,962.9,506,87,"$834,389.38",,,,,
732,North New Brighton,0,0,6.756408996,6.408528791,4.700480366,13.0831336,,,Lot 19 DP 28828,78 PEGASUS AV,-43.4906357,172.715314,859.55,607,110,"$480,764.87",,,,,
733,North New Brighton,0,0,7.04657765,6.759255271,4.465908119,12.74846173,,,"Lot 19 DP 3130, Pt Lot 5 DP 3130",26 MARRIOTTS RD,-43.4930272,172.7123558,1148.92,862,87,"$344,022.29",,,,,
734,New Brighton,0,0,7.233700876,6.629363253,4.718498871,13.34782616,,,Lot 19 DP 39081,6 CAITHNESS ST,-43.502583,172.7127398,1385.34,757,112,"$626,451.20",,,,,
735,Southshore,0,0,5.322961197,6.285998095,4.553876892,13.51848348,,,Lot 19 DP 43026,14 PUKEKO PL,-43.5568537,172.7486989,204.99,537,95,"$743,023.89",,,,,
736,North New Brighton,0,0,7.07558906,6.357842267,4.700480366,13.27140789,,,Lot 19 DP 4701,14 PINEWOOD AV,-43.4872453,172.7100298,1182.74,577,110,"$580,362.33",,,,,
737,Southshore,0,0,5.33965123,6.309918278,4.700480366,13.62501005,,,Lot 19 DP 47781,12 MERMAID PL,-43.5561886,172.7483859,208.44,550,110,"$826,545.34",,,,,
738,South New Brighton,0,0,5.068715505,6.274762021,4.382026635,13.59761108,,,Lot 19 DP 5129,392 A MARINE PD,-43.5242631,172.7367061,158.97,531,80,"$804,206.28",,,,,
739,North New Brighton,0,0,6.123698223,6.289715571,4.564348191,13.31149526,,,Lot 19 DP 6059,67 EFFINGHAM ST,-43.4921168,172.7207418,456.55,539,96,"$604,100.14",,,,,
740,New Brighton,0,0,7.038809857,7.160069208,4.430816799,10.92003263,,,Lot 19 DP 7105,103 BAKER ST,-43.5024207,172.7160155,1140.03,1287,84,"$55,272.60",,,,,
741,Waimairi Beach,0,0,5.207735988,6.769641977,5.347107531,14.16676069,,,Lot 19 DP 72426,11 COCKLE LA,-43.4832883,172.7212821,182.68,871,210,"$1,420,842.68",,,,,
742,New Brighton,0,0,7.454424767,7.38274645,5.799092654,13.06048797,,,Lot 19 DP 73813,52 BLUE GUM PL,-43.4956771,172.705838,1727.49,1608,330,"$470,000.00",,,,,
743,Waimairi Beach,0,0,5.584323035,6.572282543,5.298317367,13.14026984,,,Lot 190 DP 344337,119 ASTON DR,-43.4767194,172.7183702,266.22,715,200,"$509,033.87",,,,,
744,Waimairi Beach,0,0,5.691068662,6.551080335,5.634789603,14.16124255,,,Lot 191 DP 344337,123 ASTON DR,-43.4765429,172.7179815,296.21,700,280,"$1,413,023.86",,,,,
745,Waimairi Beach,0,0,5.814787033,6.551080335,5.703782475,14.2859068,,,Lot 192 DP 344337,125 ASTON DR,-43.4764648,172.7177619,335.22,700,300,"$1,600,628.30",,,,,
746,Waimairi Beach,0,0,5.847565308,6.551080335,5.634789603,14.2872136,,,Lot 193 DP 344337,127 ASTON DR,-43.4763841,172.717528,346.39,700,280,"$1,602,721.38",,,,,
747,Waimairi Beach,0,0,6.061550155,6.551080335,5.267858159,13.59406642,,,Lot 195 DP 81361,66 EASTWOOD RI,-43.4778339,172.7166872,429.04,700,194,"$801,360.69",,,,,
748,Waimairi Beach,0,0,6.071638015,6.598509029,5.669880923,13.18811097,,,Lot 196 DP 81361,64 EASTWOOD RI,-43.4780335,172.716742,433.39,734,290,"$533,978.56",,,,,
749,Waimairi Beach,0,0,6.113837035,6.56526497,5.247024072,13.69984274,,,Lot 198 DP 65935,39 ORLANDO CR,-43.4817521,172.7175292,452.07,710,190,"$890,771.08",,,,,
